"object id","Sprite_Listing3 target","Sprite_ListingK target","current skdisasm label/comment","proposed comment/name","primary evidence","OpenGGF corroboration","confidence","upstream patch decision"
"$00","Obj_Ring","Obj_Ring","Set1: Obj_Ring; Set2: Obj_Ring","Keep target label; rely on table-level header/hex-ID guidance in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 OpenGGF primary name Ring; Set 2 OpenGGF primary name Ring","High for pointer target and table-selection annotation; no behavior claim","Keep target label; rely on table-level header/hex-ID guidance in pilot patch"
"$F5","Obj_Ring","","Set1: Obj_Ring; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 not explicitly named in OpenGGF registry switch","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$F6","Obj_Ring","","Set1: Obj_Ring; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 not explicitly named in OpenGGF registry switch","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$F7","Obj_Ring","","Set1: Obj_Ring; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 not explicitly named in OpenGGF registry switch","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$F8","Obj_Ring","","Set1: Obj_Ring; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 not explicitly named in OpenGGF registry switch","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$F9","Obj_Ring","","Set1: Obj_Ring; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 not explicitly named in OpenGGF registry switch","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$FA","Obj_Ring","","Set1: Obj_Ring; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 not explicitly named in OpenGGF registry switch","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$FB","Obj_Ring","","Set1: Obj_Ring; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 not explicitly named in OpenGGF registry switch","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$FC","Obj_Ring","","Set1: Obj_Ring; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 not explicitly named in OpenGGF registry switch","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$FD","Obj_Ring","","Set1: Obj_Ring; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 not explicitly named in OpenGGF registry switch","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$FE","Obj_Ring","","Set1: Obj_Ring; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 not explicitly named in OpenGGF registry switch","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
"$FF","Obj_FBZMagneticPendulum","","Set1: Obj_FBZMagneticPendulum; Set2: not present","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch","Pointer table entry in SK Set file(s); table selection code at sonic3k.asm loc_1B6A8 chooses Sprite_Listing3 or Sprite_ListingK by Current_zone; includes at sonic3k.asm Sprite_Listing3/Sprite_ListingK","Set 1 OpenGGF primary name FBZMagneticPendulum","High for pointer target and table-selection annotation; no behavior claim","Set 1-only slot beyond SK Set 2 table; no per-entry change in pilot patch"
